store,date,year,month,week,quarter,month_fac,is_holiday,type,size,total_weekly_sales,temperature,fuel_price,cpi,unemployment
2,2011-12-09,2011,12,49,4,Dec,FALSE,A,202307,2290549.3200000003,41.76,3.158,218.605037,7.441
2,2011-12-16,2011,12,50,4,Dec,FALSE,A,202307,2432736.5200000005,50.13,3.159,218.8217928,7.441
2,2011-12-23,2011,12,51,4,Dec,FALSE,A,202307,3224369.8000000007,46.66,3.112,218.9995495,7.441
2,2011-12-30,2011,12,52,4,Dec,TRUE,A,202307,1874226.52,44.57,3.129,219.1773063,7.441
2,2012-01-06,2012,1,1,1,Jan,FALSE,A,202307,1799520.1400000001,46.75,3.157,219.355063,7.057
2,2012-01-13,2012,1,2,1,Jan,FALSE,A,202307,1744725.4800000002,45.99,3.261,219.5328198,7.057
2,2012-01-20,2012,1,3,1,Jan,FALSE,A,202307,1711769.11,51.7,3.268,219.6258417,7.057
2,2012-01-27,2012,1,4,1,Jan,FALSE,A,202307,1660906.14,50.5,3.29,219.7188636,7.057
2,2012-02-03,2012,2,5,1,Feb,FALSE,A,202307,1935299.9399999997,55.21,3.36,219.8118854,7.057
2,2012-02-10,2012,2,6,1,Feb,TRUE,A,202307,2103322.68,46.98,3.409,219.9049073,7.057
2,2012-02-17,2012,2,7,1,Feb,FALSE,A,202307,2196688.4599999995,43.82,3.51,220.0651993,7.057
2,2012-02-24,2012,2,8,1,Feb,FALSE,A,202307,1861802.7000000004,54.63,3.555,220.275944,7.057
2,2012-03-02,2012,3,9,1,Mar,FALSE,A,202307,1952555.66,58.79,3.63,220.4866886,7.057
2,2012-03-09,2012,3,10,1,Mar,FALSE,A,202307,1937628.2599999998,57.11,3.669,220.6974332,7.057
2,2012-03-16,2012,3,11,1,Mar,FALSE,A,202307,1976082.1300000001,63.68,3.734,220.8498468,7.057
2,2012-03-23,2012,3,12,1,Mar,FALSE,A,202307,1790439.1600000001,64.01,3.787,220.9244858,7.057
2,2012-03-30,2012,3,13,1,Mar,FALSE,A,202307,1857480.8399999996,66.83,3.845,220.9991248,7.057
2,2012-04-06,2012,4,14,2,Apr,FALSE,A,202307,2129035.91,68.43,3.891,221.0737638,6.891
2,2012-04-13,2012,4,15,2,Apr,FALSE,A,202307,1935869.1,68.08,3.891,221.1484028,6.891
2,2012-04-20,2012,4,16,2,Apr,FALSE,A,202307,1847344.4500000002,65.69,3.877,221.2021074,6.891
2,2012-04-27,2012,4,17,2,Apr,FALSE,A,202307,1764133.0899999996,67.2,3.814,221.255812,6.891
2,2012-05-04,2012,5,18,2,May,FALSE,A,202307,1923957.0900000003,76.73,3.749,221.3095166,6.891
2,2012-05-11,2012,5,19,2,May,FALSE,A,202307,1917520.99,73.87,3.688,221.3632212,6.891
2,2012-05-18,2012,5,20,2,May,FALSE,A,202307,2000940.6699999995,71.27,3.63,221.380331,6.891
2,2012-05-25,2012,5,21,2,May,FALSE,A,202307,1912791.0899999999,78.19,3.561,221.3828029,6.891
2,2012-06-01,2012,6,22,2,Jun,FALSE,A,202307,1910092.3700000003,78.38,3.501,221.3852748,6.891
2,2012-06-08,2012,6,23,2,Jun,FALSE,A,202307,2010216.49,78.69,3.452,221.3877467,6.891
2,2012-06-15,2012,6,24,2,Jun,FALSE,A,202307,1962924.2999999998,80.56,3.393,221.4009901,6.891
2,2012-06-22,2012,6,25,2,Jun,FALSE,A,202307,1887733.2099999993,81.04,3.346,221.4411622,6.891
2,2012-06-29,2012,6,26,2,Jun,FALSE,A,202307,1881046.1200000008,86.32,3.286,221.4813343,6.891
2,2012-07-06,2012,7,27,3,Jul,FALSE,A,202307,2041507.4000000004,84.2,3.227,221.5215064,6.565
2,2012-07-13,2012,7,28,3,Jul,FALSE,A,202307,1830075.1299999997,80.17,3.256,221.5616784,6.565
2,2012-07-20,2012,7,29,3,Jul,FALSE,A,202307,1819666.46,83.23,3.311,221.5701123,6.565
2,2012-07-27,2012,7,30,3,Jul,FALSE,A,202307,1757923.88,86.37,3.407,221.5785461,6.565
2,2012-08-03,2012,8,31,3,Aug,FALSE,A,202307,1946104.6400000008,90.22,3.417,221.5869799,6.565
2,2012-08-10,2012,8,32,3,Aug,FALSE,A,202307,1866719.9599999997,88.55,3.494,221.5954138,6.565
2,2012-08-17,2012,8,33,3,Aug,FALSE,A,202307,1928016.0100000005,84.79,3.571,221.6751459,6.565
2,2012-08-24,2012,8,34,3,Aug,FALSE,A,202307,1876788.15,76.91,3.62,221.8083518,6.565
2,2012-08-31,2012,8,35,3,Aug,FALSE,A,202307,1947083.3000000003,82.64,3.638,221.9415576,6.565
2,2012-09-07,2012,9,36,3,Sep,TRUE,A,202307,1898777.07,87.65,3.73,222.0747635,6.565
2,2012-09-14,2012,9,37,3,Sep,FALSE,A,202307,1814806.6300000001,75.88,3.717,222.2174395,6.565
2,2012-09-21,2012,9,38,3,Sep,FALSE,A,202307,1829415.6700000006,71.09,3.721,222.4169362,6.565
2,2012-09-28,2012,9,39,3,Sep,FALSE,A,202307,1746470.5600000003,79.45,3.666,222.6164329,6.565
2,2012-10-05,2012,10,40,4,Oct,FALSE,A,202307,1998321.0400000005,70.27,3.617,222.8159296,6.17
2,2012-10-12,2012,10,41,4,Oct,FALSE,A,202307,1900745.1300000001,60.97,3.601,223.0154263,6.17
2,2012-10-19,2012,10,42,4,Oct,FALSE,A,202307,1847990.4100000008,68.08,3.594,223.0598077,6.17
2,2012-10-26,2012,10,43,4,Oct,FALSE,A,202307,1834458.35,69.79,3.506,223.0783366,6.17
3,2010-02-05,2010,2,5,1,Feb,FALSE,B,37392,461622.22,45.71,2.572,214.4248812,7.368
3,2010-02-12,2010,2,6,1,Feb,TRUE,B,37392,420728.96,47.93,2.548,214.5747916,7.368
3,2010-02-19,2010,2,7,1,Feb,FALSE,B,37392,421642.1899999999,47.07,2.514,214.6198868,7.368
3,2010-02-26,2010,2,8,1,Feb,FALSE,B,37392,407204.86,52.05,2.561,214.6475127,7.368
3,2010-03-05,2010,3,9,1,Mar,FALSE,B,37392,415202.04,53.04,2.625,214.6751386,7.368
3,2010-03-12,2010,3,10,1,Mar,FALSE,B,37392,384200.69000000006,63.08,2.667,214.7027646,7.368
3,2010-03-19,2010,3,11,1,Mar,FALSE,B,37392,375328.58999999997,60.42,2.72,214.5301219,7.368
3,2010-03-26,2010,3,12,1,Mar,FALSE,B,37392,359949.27,57.06,2.732,214.3241011,7.368
3,2010-04-02,2010,4,13,2,Apr,FALSE,B,37392,423294.3999999998,65.56,2.719,214.1180803,7.343
3,2010-04-09,2010,4,14,2,Apr,FALSE,B,37392,415870.27999999997,68,2.77,213.9120595,7.343
3,2010-04-16,2010,4,15,2,Apr,FALSE,B,37392,354993.25999999995,66.98,2.808,213.7726889,7.343
3,2010-04-23,2010,4,16,2,Apr,FALSE,B,37392,339976.65000000014,67.87,2.795,213.7221852,7.343
3,2010-04-30,2010,4,17,2,Apr,FALSE,B,37392,361248.38999999984,70.24,2.78,213.6716815,7.343
3,2010-05-07,2010,5,18,2,May,FALSE,B,37392,399323.8600000002,73.47,2.835,213.6211778,7.343
3,2010-05-14,2010,5,19,2,May,FALSE,B,37392,384357.94000000006,77.18,2.854,213.6196139,7.343
3,2010-05-21,2010,5,20,2,May,FALSE,B,37392,343763.1700000001,75.81,2.826,213.9116886,7.343
3,2010-05-28,2010,5,21,2,May,FALSE,B,37392,350089.22999999986,78.6,2.759,214.2037634,7.343
3,2010-06-04,2010,6,22,2,Jun,FALSE,B,37392,396968.79999999993,78.53,2.705,214.4958382,7.343
3,2010-06-11,2010,6,23,2,Jun,FALSE,B,37392,355017.08999999985,82.1,2.668,214.787913,7.343
3,2010-06-18,2010,6,24,2,Jun,FALSE,B,37392,364076.85,83.52,2.637,214.7858259,7.343
3,2010-06-25,2010,6,25,2,Jun,FALSE,B,37392,357346.4800000001,83.79,2.653,214.6660741,7.343
3,2010-07-02,2010,7,26,3,Jul,FALSE,B,37392,381151.72000000015,82.2,2.669,214.5463222,7.346
3,2010-07-09,2010,7,27,3,Jul,FALSE,B,37392,349214.18,81.75,2.642,214.4265704,7.346
3,2010-07-16,2010,7,28,3,Jul,FALSE,B,37392,352728.7799999999,84.32,2.623,214.4176476,7.346
3,2010-07-23,2010,7,29,3,Jul,FALSE,B,37392,352864.49,83.32,2.608,214.5564968,7.346
3,2010-07-30,2010,7,30,3,Jul,FALSE,B,37392,347955.05,82.04,2.64,214.695346,7.346
3,2010-08-06,2010,8,31,3,Aug,FALSE,B,37392,402635.7599999999,85.13,2.627,214.8341952,7.346
3,2010-08-13,2010,8,32,3,Aug,FALSE,B,37392,339597.37999999983,86.74,2.692,214.9730444,7.346
3,2010-08-20,2010,8,33,3,Aug,FALSE,B,37392,351728.2100000002,88.02,2.664,214.9314191,7.346
3,2010-08-27,2010,8,34,3,Aug,FALSE,B,37392,362134.09000000014,86.15,2.619,214.8897938,7.346
3,2010-09-03,2010,9,35,3,Sep,FALSE,B,37392,366473.9699999999,84.16,2.577,214.8481685,7.346
3,2010-09-10,2010,9,36,3,Sep,TRUE,B,37392,352260.9700000001,80.84,2.565,214.8065431,7.346
3,2010-09-17,2010,9,37,3,Sep,FALSE,B,37392,363064.6400000001,82.36,2.582,214.8322484,7.346
3,2010-09-24,2010,9,38,3,Sep,FALSE,B,37392,355626.87,76.9,2.624,214.9084516,7.346
3,2010-10-01,2010,10,39,4,Oct,FALSE,B,37392,358784.1,73.6,2.603,214.9846548,7.564
3,2010-10-08,2010,10,40,4,Oct,FALSE,B,37392,395107.3500000001,66.99,2.633,215.060858,7.564
3,2010-10-15,2010,10,41,4,Oct,FALSE,B,37392,345584.38999999996,69.71,2.72,215.1293114,7.564
3,2010-10-22,2010,10,42,4,Oct,FALSE,B,37392,348895.9800000001,71.64,2.725,215.17839,7.564
3,2010-10-29,2010,10,43,4,Oct,FALSE,B,37392,348591.74,72.04,2.716,215.2274686,7.564
3,2010-11-05,2010,11,44,4,Nov,FALSE,B,37392,423175.5600000002,62.94,2.689,215.2765472,7.564
3,2010-11-12,2010,11,45,4,Nov,FALSE,B,37392,386635.0299999999,62.79,2.728,215.3256258,7.564
3,2010-11-19,2010,11,46,4,Nov,FALSE,B,37392,372545.3200000001,57.72,2.771,215.2074519,7.564
3,2010-11-26,2010,11,47,4,Nov,TRUE,B,37392,565567.8400000001,68.71,2.735,215.0614025,7.564
3,2010-12-03,2010,12,48,4,Dec,FALSE,B,37392,476420.77,53.76,2.708,214.9153531,7.564
3,2010-12-10,2010,12,49,4,Dec,FALSE,B,37392,467642.02999999997,51.13,2.843,214.7693037,7.564
3,2010-12-17,2010,12,50,4,Dec,FALSE,B,37392,498159.3900000001,52.2,2.869,214.704919,7.564
3,2010-12-24,2010,12,51,4,Dec,FALSE,B,37392,605990.41,57.16,2.886,214.7017828,7.564
3,2010-12-31,2010,12,52,4,Dec,TRUE,B,37392,382677.76,53.2,2.943,214.6986466,7.564
3,2011-01-07,2011,1,1,1,Jan,FALSE,B,37392,378241.33999999997,53.35,2.976,214.6955104,7.551
3,2011-01-14,2011,1,2,1,Jan,FALSE,B,37392,381061.1,44.76,2.983,214.7470729,7.551
3,2011-01-21,2011,1,3,1,Jan,FALSE,B,37392,350876.70000000007,50.74,3.016,215.1268275,7.551
3,2011-01-28,2011,1,4,1,Jan,FALSE,B,37392,364866.24,48.71,3.01,215.5065821,7.551
3,2011-02-04,2011,2,5,1,Feb,FALSE,B,37392,438516.53000000014,45.95,2.989,215.8863367,7.551
3,2011-02-11,2011,2,6,1,Feb,TRUE,B,37392,430526.21,43.57,3.022,216.2660913,7.551
3,2011-02-18,2011,2,7,1,Feb,FALSE,B,37392,432782.1,61.58,3.045,216.5843571,7.551
3,2011-02-25,2011,2,8,1,Feb,FALSE,B,37392,397211.1899999999,67.4,3.065,216.8780275,7.551
3,2011-03-04,2011,3,9,1,Mar,FALSE,B,37392,437084.51,65.11,3.288,217.1716979,7.551
3,2011-03-11,2011,3,10,1,Mar,FALSE,B,37392,404753.3,61.29,3.459,217.4653683,7.551
3,2011-03-18,2011,3,11,1,Mar,FALSE,B,37392,392109.5100000001,69.47,3.488,217.7235226,7.551
3,2011-03-25,2011,3,12,1,Mar,FALSE,B,37392,380683.67000000004,72.94,3.473,217.9674705,7.551
3,2011-04-01,2011,4,13,2,Apr,FALSE,B,37392,374556.0800000001,68.76,3.524,218.2114184,7.574
3,2011-04-08,2011,4,14,2,Apr,FALSE,B,37392,384075.31000000006,72.55,3.622,218.4553663,7.574
3,2011-04-15,2011,4,15,2,Apr,FALSE,B,37392,366250.6899999998,75.88,3.743,218.6788642,7.574
3,2011-04-22,2011,4,16,2,Apr,FALSE,B,37392,391860.04000000004,76.91,3.807,218.851237,7.574
3,2011-04-29,2011,4,17,2,Apr,FALSE,B,37392,367405.3999999999,78.69,3.81,219.0236099,7.574
3,2011-05-06,2011,5,18,2,May,FALSE,B,37392,413042.11999999994,69.45,3.906,219.1959827,7.574
3,2011-05-13,2011,5,19,2,May,FALSE,B,37392,386312.68000000005,79.87,3.899,219.3683556,7.574
3,2011-05-20,2011,5,20,2,May,FALSE,B,37392,364603.1299999999,75.79,3.907,219.127216,7.574
3,2011-05-27,2011,5,21,2,May,FALSE,B,37392,369350.60000000003,84.41,3.786,218.8860765,7.574
3,2011-06-03,2011,6,22,2,Jun,FALSE,B,37392,394507.84,84.29,3.699,218.6449369,7.574
3,2011-06-10,2011,6,23,2,Jun,FALSE,B,37392,391638.75000000006,84.84,3.648,218.4037974,7.574
3,2011-06-17,2011,6,24,2,Jun,FALSE,B,37392,403423.33999999985,86.96,3.637,218.3551748,7.574
3,2011-06-24,2011,6,25,2,Jun,FALSE,B,37392,385520.70999999985,84.94,3.594,218.45094,7.574
3,2011-07-01,2011,7,26,3,Jul,FALSE,B,37392,368962.72000000003,85.1,3.524,218.5467052,7.567
3,2011-07-08,2011,7,27,3,Jul,FALSE,B,37392,395146.23999999976,85.38,3.48,218.6424704,7.567
3,2011-07-15,2011,7,28,3,Jul,FALSE,B,37392,373454.3300000002,87.14,3.575,218.7275216,7.567
3,2011-07-22,2011,7,29,3,Jul,FALSE,B,37392,360617.3699999999,86.19,3.651,218.7857881,7.567
3,2011-07-29,2011,7,30,3,Jul,FALSE,B,37392,345381.2899999998,88.07,3.682,218.8440545,7.567
3,2011-08-05,2011,8,31,3,Aug,FALSE,B,37392,409981.2500000001,88.45,3.684,218.9023209,7.567
3,2011-08-12,2011,8,32,3,Aug,FALSE,B,37392,380376.85000000003,88.88,3.638,218.9605873,7.567
3,2011-08-19,2011,8,33,3,Aug,FALSE,B,37392,379716.9100000001,88.44,3.554,219.023271,7.567
3,2011-08-26,2011,8,34,3,Aug,FALSE,B,37392,366367.55000000016,87.67,3.523,219.0866908,7.567
3,2011-09-02,2011,9,35,3,Sep,FALSE,B,37392,375988.6900000001,89.12,3.533,219.1501106,7.567
3,2011-09-09,2011,9,36,3,Sep,TRUE,B,37392,377347.4899999999,81.72,3.546,219.2135305,7.567
3,2011-09-16,2011,9,37,3,Sep,FALSE,B,37392,375629.50999999995,83.63,3.526,219.3972867,7.567
3,2011-09-23,2011,9,38,3,Sep,FALSE,B,37392,365248.9399999998,80.19,3.467,219.7414914,7.567
3,2011-09-30,2011,9,39,3,Sep,FALSE,B,37392,368477.93,82.58,3.355,220.085696,7.567
3,2011-10-07,2011,10,40,4,Oct,FALSE,B,37392,403342.39999999997,75.54,3.285,220.4299007,7.197
3,2011-10-14,2011,10,41,4,Oct,FALSE,B,37392,368282.57,73.75,3.274,220.7486167,7.197
3,2011-10-21,2011,10,42,4,Oct,FALSE,B,37392,394976.3600000001,69.03,3.353,220.9144005,7.197
3,2011-10-28,2011,10,43,4,Oct,FALSE,B,37392,389540.6199999999,71.04,3.372,221.0801842,7.197
3,2011-11-04,2011,11,44,4,Nov,FALSE,B,37392,459443.2200000001,59.31,3.332,221.245968,7.197
3,2011-11-11,2011,11,45,4,Nov,FALSE,B,37392,407764.2499999999,61.7,3.297,221.4117517,7.197
3,2011-11-18,2011,11,46,4,Nov,FALSE,B,37392,398838.97000000003,63.91,3.308,221.6432852,7.197
3,2011-11-25,2011,11,47,4,Nov,TRUE,B,37392,556925.1899999998,68,3.236,221.9011185,7.197
3,2011-12-02,2011,12,48,4,Dec,FALSE,B,37392,472511.32000000007,54.97,3.172,222.1589519,7.197
3,2011-12-09,2011,12,49,4,Dec,FALSE,B,37392,468772.80000000005,49.26,3.158,222.4167852,7.197
3,2011-12-16,2011,12,50,4,Dec,FALSE,B,37392,510747.6199999998,57.95,3.159,222.6426418,7.197
3,2011-12-23,2011,12,51,4,Dec,FALSE,B,37392,551221.21,53.41,3.112,222.8258628,7.197
3,2011-12-30,2011,12,52,4,Dec,TRUE,B,37392,410553.8800000001,48.29,3.129,223.0090839,7.197
3,2012-01-06,2012,1,1,1,Jan,FALSE,B,37392,398178.21000000014,52.42,3.157,223.1923049,6.833
3,2012-01-13,2012,1,2,1,Jan,FALSE,B,37392,367438.6200000002,51.86,3.261,223.3755259,6.833
3,2012-01-20,2012,1,3,1,Jan,FALSE,B,37392,365818.61000000004,56.2,3.268,223.4700552,6.833
3,2012-01-27,2012,1,4,1,Jan,FALSE,B,37392,349518.1,58.06,3.29,223.5645845,6.833
3,2012-02-03,2012,2,5,1,Feb,FALSE,B,37392,424960.66,59.33,3.36,223.6591137,6.833
3,2012-02-10,2012,2,6,1,Feb,TRUE,B,37392,473292.47000000015,51.65,3.409,223.753643,6.833
3,2012-02-17,2012,2,7,1,Feb,FALSE,B,37392,475591.08,52.39,3.51,223.9170153,6.833
3,2012-02-24,2012,2,8,1,Feb,FALSE,B,37392,418925.47000000015,60.12,3.555,224.1320199,6.833
3,2012-03-02,2012,3,9,1,Mar,FALSE,B,37392,469752.55999999994,61.65,3.63,224.3470245,6.833
3,2012-03-09,2012,3,10,1,Mar,FALSE,B,37392,445162.04999999993,60.71,3.669,224.5620291,6.833
3,2012-03-16,2012,3,11,1,Mar,FALSE,B,37392,411775.79999999993,64,3.734,224.7166953,6.833
3,2012-03-23,2012,3,12,1,Mar,FALSE,B,37392,413907.25,66.53,3.787,224.7909104,6.833
3,2012-03-30,2012,3,13,1,Mar,FALSE,B,37392,407488.8399999999,69.36,3.845,224.8651254,6.833
3,2012-04-06,2012,4,14,2,Apr,FALSE,B,37392,503232.1299999999,73.01,3.891,224.9393405,6.664
3,2012-04-13,2012,4,15,2,Apr,FALSE,B,37392,420789.7399999999,72.83,3.891,225.0135556,6.664
3,2012-04-20,2012,4,16,2,Apr,FALSE,B,37392,434822.1299999999,72.05,3.877,225.0689541,6.664
3,2012-04-27,2012,4,17,2,Apr,FALSE,B,37392,394616.1099999999,73.39,3.814,225.1243526,6.664
3,2012-05-04,2012,5,18,2,May,FALSE,B,37392,439913.5699999999,79.51,3.749,225.1797511,6.664
3,2012-05-11,2012,5,19,2,May,FALSE,B,37392,431985.36000000016,75.19,3.688,225.2351496,6.664
3,2012-05-18,2012,5,20,2,May,FALSE,B,37392,418112.75999999995,72.38,3.63,225.2512024,6.664
3,2012-05-25,2012,5,21,2,May,FALSE,B,37392,413701.29,78.58,3.561,225.2515168,6.664
3,2012-06-01,2012,6,22,2,Jun,FALSE,B,37392,432268.53,81.55,3.501,225.2518313,6.664
3,2012-06-08,2012,6,23,2,Jun,FALSE,B,37392,446336.7999999999,81.65,3.452,225.2521458,6.664
3,2012-06-15,2012,6,24,2,Jun,FALSE,B,37392,442074.79000000015,84.66,3.393,225.2644795,6.664
3,2012-06-22,2012,6,25,2,Jun,FALSE,B,37392,419497.9500000001,82.7,3.346,225.3068615,6.664
3,2012-06-29,2012,6,26,2,Jun,FALSE,B,37392,422965.3300000001,86.42,3.286,225.3492435,6.664
3,2012-07-06,2012,7,27,3,Jul,FALSE,B,37392,411206.5,83.14,3.227,225.3916254,6.334
3,2012-07-13,2012,7,28,3,Jul,FALSE,B,37392,416913.0999999999,82.28,3.256,225.4340074,6.334
3,2012-07-20,2012,7,29,3,Jul,FALSE,B,37392,432424.8500000001,81.38,3.311,225.4438827,6.334
3,2012-07-27,2012,7,30,3,Jul,FALSE,B,37392,389427.89999999997,84.94,3.407,225.4537579,6.334
3,2012-08-03,2012,8,31,3,Aug,FALSE,B,37392,419990.2899999998,86.55,3.417,225.4636332,6.334
3,2012-08-10,2012,8,32,3,Aug,FALSE,B,37392,391811.60000000003,85.85,3.494,225.4735085,6.334
3,2012-08-17,2012,8,33,3,Aug,FALSE,B,37392,394918.8299999998,87.36,3.571,225.5558664,6.334
3,2012-08-24,2012,8,34,3,Aug,FALSE,B,37392,412449.66999999987,83.01,3.62,225.6925864,6.334
3,2012-08-31,2012,8,35,3,Aug,FALSE,B,37392,408838.73000000004,85.18,3.638,225.8293063,6.334
3,2012-09-07,2012,9,36,3,Sep,TRUE,B,37392,408229.73,84.99,3.73,225.9660263,6.334
3,2012-09-14,2012,9,37,3,Sep,FALSE,B,37392,407589.1599999999,78.36,3.717,226.1122067,6.334
3,2012-09-21,2012,9,38,3,Sep,FALSE,B,37392,414392.09,72.78,3.721,226.3151496,6.334
3,2012-09-28,2012,9,39,3,Sep,FALSE,B,37392,389813.02000000014,77.46,3.666,226.5180926,6.334
3,2012-10-05,2012,10,40,4,Oct,FALSE,B,37392,443557.64999999997,72.74,3.617,226.7210356,6.034
3,2012-10-12,2012,10,41,4,Oct,FALSE,B,37392,410804.3899999999,70.31,3.601,226.9239785,6.034
3,2012-10-19,2012,10,42,4,Oct,FALSE,B,37392,424513.08000000025,73.44,3.594,226.9688442,6.034
3,2012-10-26,2012,10,43,4,Oct,FALSE,B,37392,405432.70000000007,74.66,3.506,226.9873637,6.034
4,2010-02-05,2010,2,5,1,Feb,FALSE,A,205863,2135143.87,43.76,2.598,126.4420645,8.623
4,2010-02-12,2010,2,6,1,Feb,TRUE,A,205863,2188307.39,28.84,2.573,126.4962581,8.623
4,2010-02-19,2010,2,7,1,Feb,FALSE,A,205863,2049860.259999999,36.45,2.54,126.5262857,8.623
4,2010-02-26,2010,2,8,1,Feb,FALSE,A,205863,1925728.84,41.36,2.59,126.5522857,8.623
4,2010-03-05,2010,3,9,1,Mar,FALSE,A,205863,1971057.4400000004,43.49,2.654,126.5782857,8.623
4,2010-03-12,2010,3,10,1,Mar,FALSE,A,205863,1894324.09,49.63,2.704,126.6042857,8.623
4,2010-03-19,2010,3,11,1,Mar,FALSE,A,205863,1897429.3599999999,55.19,2.743,126.6066452,8.623
4,2010-03-26,2010,3,12,1,Mar,FALSE,A,205863,1762539.2999999998,39.91,2.752,126.6050645,8.623
4,2010-04-02,2010,4,13,2,Apr,FALSE,A,205863,1979247.12,48.77,2.74,126.6034839,7.896
4,2010-04-09,2010,4,14,2,Apr,FALSE,A,205863,1818452.72,54.16,2.773,126.6019032,7.896
4,2010-04-16,2010,4,15,2,Apr,FALSE,A,205863,1851519.69,56.23,2.81,126.5621,7.896
4,2010-04-23,2010,4,16,2,Apr,FALSE,A,205863,1802677.9000000004,56.87,2.805,126.4713333,7.896
4,2010-04-30,2010,4,17,2,Apr,FALSE,A,205863,1817273.28,53.04,2.787,126.3805667,7.896
4,2010-05-07,2010,5,18,2,May,FALSE,A,205863,2000626.1400000001,56.77,2.836,126.2898,7.896
4,2010-05-14,2010,5,19,2,May,FALSE,A,205863,1875597.28,62.35,2.845,126.2085484,7.896
4,2010-05-21,2010,5,20,2,May,FALSE,A,205863,1903752.6,67.4,2.82,126.1843871,7.896
4,2010-05-28,2010,5,21,2,May,FALSE,A,205863,1857533.7000000002,67.73,2.756,126.1602258,7.896
4,2010-06-04,2010,6,22,2,Jun,FALSE,A,205863,1903290.5800000003,70.83,2.701,126.1360645,7.896
4,2010-06-11,2010,6,23,2,Jun,FALSE,A,205863,1870619.230000001,78.45,2.668,126.1119032,7.896
4,2010-06-18,2010,6,24,2,Jun,FALSE,A,205863,1929736.35,81.53,2.635,126.114,7.896
4,2010-06-25,2010,6,25,2,Jun,FALSE,A,205863,1846651.9499999997,81.1,2.654,126.1266,7.896
4,2010-07-02,2010,7,26,3,Jul,FALSE,A,205863,1881337.2100000002,73.66,2.668,126.1392,7.372
4,2010-07-09,2010,7,27,3,Jul,FALSE,A,205863,1812208.2199999997,80.35,2.637,126.1518,7.372
4,2010-07-16,2010,7,28,3,Jul,FALSE,A,205863,1898427.6600000001,78.53,2.621,126.1498065,7.372
4,2010-07-23,2010,7,29,3,Jul,FALSE,A,205863,1848426.7800000003,79.78,2.612,126.1283548,7.372
4,2010-07-30,2010,7,30,3,Jul,FALSE,A,205863,1796637.6100000006,80.7,2.65,126.1069032,7.372
4,2010-08-06,2010,8,31,3,Aug,FALSE,A,205863,1907638.58,76.53,2.64,126.0854516,7.372
4,2010-08-13,2010,8,32,3,Aug,FALSE,A,205863,2007050.7499999995,78.08,2.698,126.064,7.372
4,2010-08-20,2010,8,33,3,Aug,FALSE,A,205863,1997181.0899999994,78.83,2.671,126.0766452,7.372
4,2010-08-27,2010,8,34,3,Aug,FALSE,A,205863,1848403.92,74.44,2.621,126.0892903,7.372
4,2010-09-03,2010,9,35,3,Sep,FALSE,A,205863,1935857.58,76.8,2.584,126.1019355,7.372
4,2010-09-10,2010,9,36,3,Sep,TRUE,A,205863,1865820.8100000003,73.54,2.574,126.1145806,7.372
4,2010-09-17,2010,9,37,3,Sep,FALSE,A,205863,1899959.6100000008,64.91,2.594,126.1454667,7.372
4,2010-09-24,2010,9,38,3,Sep,FALSE,A,205863,1810684.6800000002,60.96,2.642,126.1900333,7.372
4,2010-10-01,2010,10,39,4,Oct,FALSE,A,205863,1842821.0199999998,63.96,2.619,126.2346,7.127
4,2010-10-08,2010,10,40,4,Oct,FALSE,A,205863,1951494.850000001,67.73,2.645,126.2791667,7.127
4,2010-10-15,2010,10,41,4,Oct,FALSE,A,205863,1867345.0900000003,62.03,2.732,126.3266774,7.127
4,2010-10-22,2010,10,42,4,Oct,FALSE,A,205863,1927610.0599999998,64.17,2.736,126.3815484,7.127
4,2010-10-29,2010,10,43,4,Oct,FALSE,A,205863,1933333.0000000002,56.94,2.718,126.4364194,7.127
4,2010-11-05,2010,11,44,4,Nov,FALSE,A,205863,2013115.7900000003,51.6,2.699,126.4912903,7.127
4,2010-11-12,2010,11,45,4,Nov,FALSE,A,205863,1999794.2600000005,52.65,2.741,126.5461613,7.127
4,2010-11-19,2010,11,46,4,Nov,FALSE,A,205863,2097809.4,48.05,2.78,126.6072,7.127
4,2010-11-26,2010,11,47,4,Nov,TRUE,A,205863,2789469.45,48.08,2.752,126.6692667,7.127
4,2010-12-03,2010,12,48,4,Dec,FALSE,A,205863,2102530.1699999995,46.4,2.727,126.7313333,7.127
4,2010-12-10,2010,12,49,4,Dec,FALSE,A,205863,2302504.8600000003,42.4,2.86,126.7934,7.127
4,2010-12-17,2010,12,50,4,Dec,FALSE,A,205863,2740057.1400000006,46.57,2.884,126.8794839,7.127
4,2010-12-24,2010,12,51,4,Dec,FALSE,A,205863,3526713.3900000006,43.21,2.887,126.9835806,7.127
4,2010-12-31,2010,12,52,4,Dec,TRUE,A,205863,1794868.74,38.09,2.955,127.0876774,7.127
4,2011-01-07,2011,1,1,1,Jan,FALSE,A,205863,1862476.27,39.34,2.98,127.1917742,6.51
4,2011-01-14,2011,1,2,1,Jan,FALSE,A,205863,1865502.4600000002,31.6,2.992,127.3009355,6.51
4,2011-01-21,2011,1,3,1,Jan,FALSE,A,205863,1886393.9400000004,38.34,3.017,127.4404839,6.51
4,2011-01-28,2011,1,4,1,Jan,FALSE,A,205863,1814240.8499999999,40.6,3.022,127.5800323,6.51
4,2011-02-04,2011,2,5,1,Feb,FALSE,A,205863,2119086.0400000005,34.61,2.996,127.7195806,6.51
